name,code,summary,OI,OI_sec,OI_mar,EPS,EPS_sec,EPS_mar,PER,PER_sec,PER_mar,EV/EBITDA,EV/EBITDA_sec,EV/EBITDA_mar,ROE,ROE_sec,ROE_mar,DY,DY_sec,DY_mar,52B,52B_sec,52B_mar
키네마스터,A139670,"동사는 2002년 9월 9일에 응용소프트웨어 개발 및 공급업을 사업목적으로 설립되었음. 동사의 주요 제품은 크게 모바일 동영상 편집앱(KineMaster)과 모바일 동영상 플레이어(SDK) 로 구분됨. 동사의 편집앱 키네마스터의 경우 안드로이드와 iOS시장을 포함하여, 전세계 영상 편집 툴(플랫폼 제외) 시장에서 2020년도 3월 말 기준으로는 약 5.4%의 점유율을 차지하고 있는 거으로 추정됨.2020년 6월 전년동기 대비 연결기준 매출액은 73.5% 증가, 영업이익 흑자전환, 당기순이익 흑자전환. KineMaster(키네마스터)는 2020년 3월말 기준 약 2억 4천만 이상 다운로드 달성하고, 월 사용자 수(MAU) 약 4천 8백만을 돌파하였음.  매출액의 큰 폭 상승으로 영업이익은 흑자 전환하였음. 세전 이익의 대폭 증가로 당기순이익 또한 흑자 전환하였음.",3,"11,261","105,734",5,"2,145.16",929.35,"1,480.36",36.36,78.76,89.78,14.69,13.99,0.50,5.56,2.27, ,0.65,0.68,0.92,0.83,1.00
키움제5호스팩,A311270,관련 데이터가 없습니다.,0,"6,984","105,734",12,"1,201.57",929.35,171.74,17.12,78.76, ,7.59,13.99,0.60,5.02,2.27, ,1.23,0.68,0.01,0.83,1.00
키이스트,A054780,"크리에이터를 중심으로 영상 콘텐츠를 기획, 제작하고 더불어 다수의 글로벌 스타의 산실이 되어 온 매니지먼트를 영위하는 스튜지오 지향의 종합엔터테인먼트 회사. 드라마 ,  등 작품을 기획, 제작하여 시장 내 영향력을 확대 중이며 넷플릭스 오리지널 을 제작. 주지훈, 손현주, 김동욱 등 한국 대표 배우들의 소속사로 문가영 우도환 등 스타성 있는 신인 배우를 발굴하여 매니징 하고 있음.2020년 6월 전년동기 대비 연결기준 매출액은 9.8% 감소, 영업이익 흑자전환, 당기순이익 흑자전환. 팬클럽 운영 계약 해지, 코로나19로 인한 국내 아티스트들의 해외 활동 중단 등으로 해외엔터테인먼트 사업부문의 외형 축소되었으나, 콘텐츠제작 관련 실적 개선되고 있음. 2020년 하반기 넷플릭스 오리지널 콘텐츠 '보건교사 안은영' 개봉 예정으로 콘텐츠 제작 능력 부각 기대.",-15,"1,012","105,734",-485,"-1,829.15",929.35,N/A,N/A,78.76,8.76,20.22,13.99,-17.44,-3.71,2.27, ,0.19,0.68,1.46,0.98,1.00
타이거일렉,A219130,"동사는 2000년 7월 설립되어, Rigid PCB 반도체 제조공정 중 후 공정인 검사공정에서 사용되는 PCB를 주로 생산. 국내 PCB 제품 총생산액의 약 80%선을 점유하고 있고, 경쟁사 대비 반자동 리벳용 크램프 장치를 사용함으로써 양품 회수율을 극대화시키는 경쟁력 있음. 매출구성은 PROBE CARD 42.30%, LOAD BOAD 26.19%, 일반 BOARD 20.18%, LOAD BOAD 18.59% 등으로 이루어짐2020년 6월 전년동기 대비 별도기준 매출액은 25.2% 증가, 영업이익은 2514.8% 증가, 당기순이익은 1235.7% 증가. Prove/Load Card 부문 매출이 증가하며 영업이익 약 13억원을 기록. Prove Card에 사용되는 인쇄회로기판을 전문 제작하는 기업수는 많지않아 주요 경쟁부문. 코로나19로 인해 베트남 VSIP 공단의 신규 시설 투자를 연장하고, 총 투자금액을 증액하여 공장 완공되는 대로 매출확대 기대.",15,"28,444","105,734",255,"1,584.80",929.35,21.45,50.13,78.76,7.58,11.83,13.99,3.77,3.61,2.27, ,0.69,0.68,0.87,1.01,1.00
탑엔지니어링,A065130,"동사는 반도체, LCD, LED 및 OLED 및 카메라모듈 공정장비를 개발, 제조 및 판매를 주된 사업으로 하고 있음. 국내에 공정장비 제조공장, 및 R&D센터를 보유하고 있으며, 중국 및 대만에 현지 사무소를 운영중에 있음. 또한 계열회사를 통해 부품과 신소재 관련 제품으로 사업영역을 확장하고 있음. LCD 장비인 디스펜서는 약 60%의 높은 점유율로 1위를 차지하고 있음. 2020년 6월 전년동기 대비 연결기준 매출액은 22.4% 감소, 영업이익 적자전환, 당기순이익 적자전환. 동사는 지속되는 코로나 사태로 인해 고객사의 납기일 연장이 되어 매출액이 감소되었으며 이에따라 동사의 영업이익 및 당기순이익도 적자로 전환됨. 코로나 사태로 인하여 매출액이 감소하였으나 어레이 테스터용 관련 특허 취득하는 등 FPD제조 장비 경쟁력 강화를 위해 노력하고 있음.",706,"32,896","105,734","2,259",487.64,929.35,4.45,164.38,78.76,3.12,16.54,13.99,18.76,1.08,2.27,1.00,0.62,0.68,1.39,1.03,1.00
태광,A023160,"동사는 1982년 8월 1일에 태광벤드공업주식회사로 설립되었으며 1994년 9월 7일 코스닥시장에 상장함. 영위하는 목적사업으로는 각종 배관자재, 관, 이음쇠류 제조 판매업, 플랜트설계, 제작, 시공업, 기계제작판매 및 설치업 등이 있음. 종속회사가 영위하는 목적사업으로는 부동산 매매 및 임대업, 공연시설 운영 및 대관업, 전시기획 및 제작 유통 판매업 등이 있음.2020년 6월 전년동기 대비 연결기준 매출액은 21.7% 증가, 영업이익은 90.5% 감소, 당기순이익은 69.7% 감소. 제품단가상승과 판매 호조로 매출액이 성장하였음. 단 매출원가의 증가로 영업이익이 대폭 감소함. 금융수익의 감소로 당기순이익도 하락하였음. 환경문제와 셰일가스, 오일 등의 개발로 청정에너지 LNG에 대한 수요가 증가하고 있어, 관련 플랜트설비와 수출터미널 등에 지속적인 매출 성장이 예상됨.",87,"32,896","105,734",408,487.64,929.35,25.00,164.38,78.76,19.43,16.54,13.99,2.53,1.08,2.27,0.98,0.62,0.68,0.87,1.03,1.00
태양,A053620,"동사는 관(분사용관, 식관, 기타 유사관) 및 가스충전 제조판매업, 무역업 등을 영위할 목적으로 1989년 10월 14일에 설립되었으며, 2001년 8월 7일에 코스닥시장 상장을 승인받음. 동사 주요 사업은 크게 휴대용 부탄가스 사업과 에어졸 사업으로 구분됨. 동사의 주요 사업부문인 연료관 부문은 국내 시장점유율 1위를 유지하고 있으며, 에어졸 부문에서는 일본 진출을 통해 점유율을 증가시키고 있음.2020년 6월 전년동기 대비 연결기준 매출액은 5.1% 증가, 영업이익은 77.8% 증가, 당기순이익은 87.9% 증가. 코로나 풍선효과’로 캠핑족이 급증하면서 휴대용 부탄가스를 만드는 동사가 수혜를 입어 매출이 증기했고, 수익성도 개선돼 영업이익과 당기순이익이 모두 대폭 확대됨.  글로벌 판매량 역시 많은 국가에서 그 사용빈도를 늘려가고 있어 부탄가스 수입국이 증가하고 있는 추세임.",70,"32,896","105,734",857,487.64,929.35,9.22,164.38,78.76,4.91,16.54,13.99,4.75,1.08,2.27,1.90,0.62,0.68,0.43,1.03,1.00
태웅,A044490,"동사는 1981년 5월 16일에 설립하여 1987년 7월 1일 법인 전환하였으며, 2001년 11월8일 코스닥증권 시장에 상장하였음. 동사는 풍력발전, 플랜트산업, 조선업, 발전, 산업기계 등 수요산업에 소요되는 핵심 단조부품을 생산, 공급하는 자유형단조사업을 영위하고 있음. 자유형 단조는 대부분 주문생산 공급되며 품질, 납기, 가격이 자유형 단조업의 주요 경쟁요소로서 제품생산에 적합한 생산능력, 공정별 제조기술 등이 요구됨.2020년 6월 전년동기 대비 별도기준 매출액은 7.7% 증가, 영업손실은 90.9% 감소, 당기순이익 흑자전환. 매출액이 증가하였고 매출원가율이 개선된 가운데 판관비 등 비용 절감노력에 따라 영업손실폭이 크게 축소됨. 최종적으로 이자비용 감소, 세전계속사업이익 증가 영향에 따라 당기순이익이 흑자전환에 성공함. 동사는 일관생산시스템 구축을 통해 회사의 성장성과 경쟁력 제고에 기여할 전망임.",-300,"32,896","105,734","-1,690",487.64,929.35,N/A,164.38,78.76,236.90,16.54,13.99,-5.77,1.08,2.27, ,0.62,0.68,1.14,1.03,1.00
태웅로직스,A124560,"1996년 1월 20일 설립되어 현재 국제물류주선(복합운송주선인, Freight Forwarder)을 주요 사업으로 영위하고 있으며 NVOCC(계약 운송인)에 해당. 20년간 거래한 석유화학관련 대기업과의 지속적인 거래를 통한 노하우 축적, 인적, 물적 인프라가 구축되어 안정적인 물량을 확보하고 있음. 2018년 7월 우진글로벌로지스틱스와 합작투자계약을 체결하고 헝가리에 합작법인을 설립하여 동유럽 물류시장을 공략중.2020년 6월 전년동기 대비 연결기준 매출액은 0% 증가, 영업이익은 19.4% 감소, 당기순이익은 19.7% 증가. 경쟁업체는 특정 회사의 물류만을 담당하거나 특정 산업/지역에 특화되어 있는 등 각 경쟁사의 특성이 존재하여 회사의 현재 매출구조에 큰 위협은 되지 않음. 전 세계의 주요 물류 거점에 계열사 또는 합작투자회사 등을 설립하여 글로벌 네트워크를 확보.",150,454,"105,734",631,"1,886.62",929.35,8.10,17.37,78.76,5.65,8.92,13.99,30.62,3.19,2.27,0.98,1.07,0.68,1.23955,0.55,1.00
테고사이언스,A191420,"동사는  2001년에 설립되어 세포치료제 기반 화상치료제를 개발하고 생산/판매하는 바이오기업으로, 2014년 코스닥시장에 상장함. 사업 포트폴리오로 피부세포를 이용한 세포치료제 사업, 3차원배양 피부모델 사업이 있음. 주요 제품으로 심부2도, 3도화상에 대한 자기유래 세포치료제인 홀로덤, 심부2도화상 및 당뇨성족부궤양의 동종유래 세포치료제인 칼로덤, 눈밑 주름개선을 적응증으로 하는 자기유래 세포치료제 로스미르 등이 있음.2020년 6월 전년동기 대비 연결기준 매출액은 44.2% 증가, 영업이익 흑자전환, 당기순이익은 159.9% 증가. 동사는 1㎠의 작은 환자피부로부터 케라틴세포를 분리하여 2~3주만에 성인의 체표면 전체를 덮을 수 있는 세포시트를 수백개 제조할 수 있는 독보적인 기술을 보유하고 있음.  글로벌 세포 및 유전자치료제 시장이 연평균 41.2%로 성장하며 확대되고 있으므로 아시아 시장과 더불어 동사의 실적 개선이 기대됨.",3,"32,896","105,734",106,487.64,929.35,221.48,164.38,78.76,202.52,16.54,13.99,1.81,1.08,2.27, ,0.62,0.68,1.50,1.03,1.00
테라사이언스,A073640,"동사는 단조품 및 유압용관이음쇠 제조 및 판매, 부동산개발 및 임대업, 신재생에너지 등을 주요사업으로 영위함. 주요 생산품목인 고압용 유압 관이음쇠는 굴삭기, 굴착기, 로우더, 크레인과 같은 건설중장비, 지게차, 덤프트럭과 같은 산업차량, 농업용및 산림용 기계 등에 주요 부품으로 사용. 동사의 매출은 ORFS 39.5%, 30유압용관이음쇠 32.4%, 37유압용관이음쇠 6.78% 등으로 구성됨.2020년 6월 전년동기 대비 연결기준 매출액은 11.9% 감소, 영업손실은 76.7% 감소, 당기순손실은 35.9% 감소. 원가율 개선을 바탕으로 전년 동기 대비 영업손실과 당기순손실 축소됨.  동사는 신규사업으로 신재생에너지 사업인 태양광에너지 사업과 리듐이차전지 음극소재 사업 추진할 계획임. 동사의 적층형 태양광 발전시스템은 일반 시스템에 비해 설치부지 감축, 발전시간 16.2% 추가 확보함.",-29,"32,896","105,734",-45,487.64,929.35,N/A,164.38,78.76,N/A,16.54,13.99,-9.72,1.08,2.27, ,0.62,0.68,0.47,1.03,1.00
테라셈,A182690,"동사는 2000년 6월 설립되어 이미지센서 패키징 및 테스트 사업을 영위함. 이미지센서 등 패키지제로 및 카메라모듈 등 제조하는 오창사업장과 스마트용 메탈케이스를 검사하는 평택사업장, Set조립 및 외주가공을 하는 베트남사업장이 있음. 2017년 BYD 협력사업으로 스마트폰 매탈케이스 검사용역을 시작함. 매출구성은 용역매출 51.05%, 제품매출 48.95% 등으로 이루어져 있음.2020년 6월 전년동기 대비 연결기준 매출액은 20.1% 감소, 영업손실은 41.2% 증가, 당기순손실은 74.4% 증가. 수주물량 감소에 따른 매출액 감소, 해외진출 종속회사의 매출실적 부진 및 손익분기점 미도래에 따른 영업손실 발생. 동사는 SMD/PBA(회로기판장착) 외주가공 및 조립을 담당하는 베트남법인의 규모를 키우고 있으며, 수익 다각화를 위해 폐기물처리업 진출 및 마스크 제조·판매 사업 확장을 추진.",-42,"28,444","105,734",-327,"1,584.80",929.35,N/A,50.13,78.76,N/A,11.83,13.99,-58.90,3.61,2.27, ,0.69,0.68,0.96,1.01,1.00
테라젠이텍스,A066700,"동사는 유전자 기반의 예측 및 진단, 예방, 신약 개발, 제약, 의약품 유통, 의료 빅데이터 등 관련 산업 전반을 아우르는 종합 제약·바이오 그룹임. 유전체 분석 및 관련 사업을 하는 바이오연구소 부문과 의약품 생산, 판매를 하는 제약사업 부문으로 구분되며, 각각 대표를 따로 두고 독립적으로 운영 중임. 계열사인 이텍스제약을 2010년 합병하여 제약사업을 영위하고 있으며, 종속회사 중 리스팜은 의약품 전문 유통업을 영위.2020년 6월 전년동기 대비 연결기준 매출액은 1.3% 감소, 영업이익 적자전환, 당기순이익 적자전환. 인건비 등이 대폭 감소했음에도 매출액은 전년동기대비 거의 변동이 없고 판관비는 크게 올라 영업이익은 전년동기 대비 크게 감소하였음. 테라젠바이오는 유전체 분석과 해독 기술 등을 기반으로 암 환자의 면역 치료법과 치료용 백신 등 맞춤형 항암 치료 연구에 나설 예정으로 성장이 기대 중임.",37,"32,896","105,734","1,408",487.64,929.35,5.95,164.38,78.76,38.76,16.54,13.99,40.27,1.08,2.27, ,0.62,0.68,1.68,1.03,1.00
테스,A095610,"동사는 반도체 제조에 필요한 전공정 장비(PECVD, LPCVD, Gas Phase Etch&Cleaning 등)의 제조를 주된 사업으로 영위함. 2013년 반도체 전공정 장비인 LPCVD와 PECVD의 양산에 성공하였고, 비정질탄소막을 증착하여 신규 PECVD는 반도체 3D NAND 공정에 적용함.  주요 매출 구성은 반도체 장비(PECVD,GPE)와 디스플레이 장비(UVC LED 장비 등)으로 81.12%이루어짐.2020년 6월 전년동기 대비 연결기준 매출액은 24.2% 증가, 영업이익은 117.5% 증가, 당기순이익은 87.9% 증가. 코로나19로 인한 수요불확실성이 존재하나, 중장기적으로 메모리시장 성장사이클은 유효하며, 당분기에도 매출액 및 영업이익의 성장세를 이어나감.  SK하이닉스(중국)와 81억원 규모의 반도체 제조장비 공급계약을 체결하였으며, 내년 주요 고객사의 3D NAND 장비 수주가 예상됨에 따라 양호한 실적 지속이 기대됨",117,"28,444","105,734",493,"1,584.80",929.35,50.68,50.13,78.76,28.51,11.83,13.99,4.56,3.61,2.27,1.20,0.69,0.68,1.64,1.01,1.00
테스나,A131970,"동사는 2002년 반도체 제조 관련 테스트 및 엔지니어링 서비스를 주요 목적 사업으로 설립되어, 현재 반도체 테스트 사업 진행 중. 시스템 반도체 중에서 Logic 및 Mixed Signal IC를 포함한 SoC, Micro Controller/Smart Card IC 및 Analog 반도체 테스트 등을 사업영역으로 운용함. 매출구성은 Wafer Test 85.97%, PKG Test 13.98% 등으로 이루어져 있음.2020년 6월 전년동기 대비 별도기준 매출액은 54.3% 증가, 영업이익은 57.5% 증가, 당기순이익은 7.8% 증가. 코로나19 발발로 인한 삼성전자 스마트폰 판매 부진우려에도 카메라 이미지 센서의 테스트 수요가 2분기 실적을 견인함. 판관비율 감소로 영업이익 또한 큰 폭으로 증가. 이미지센서 업황 호조에 따른 가동률 상승과 SoC 신규장비 입고 시작 및 재고조정 영향으로 성장 전망.",242,"28,444","105,734","1,549","1,584.80",929.35,16.56,50.13,78.76,6.97,11.83,13.99,17.50,3.61,2.27,0.39,0.69,0.68,1.09,1.01,1.00
