name,code,summary,OI,OI_sec,OI_mar,EPS,EPS_sec,EPS_mar,PER,PER_sec,PER_mar,EV/EBITDA,EV/EBITDA_sec,EV/EBITDA_mar,ROE,ROE_sec,ROE_mar,DY,DY_sec,DY_mar,52B,52B_sec,52B_mar
화신,A010690,"동사는 1975년 7월 1일에 설립되어 1994년 1월 14일에 상장함. 동사는 국내 최대 자동차 메이커인 현대기아자동차그룹의 자동차 관련 계열사를 주요 고객으로 자동차용 Chassis & Body Part의 주요부품을 모듈품 또는 개별품 형태로 생산하여 납품함. 호황기의 자동차산업은 경기를 더욱 일으켜 세우는 촉매제라 할 수 있으나, 불황기의 자동차산업은 투자비와 개발비의 부담 때문에 다소 위축될 수 있는 가능성이 있음.2020년 6월 전년동기 대비 연결기준 매출액은 23.4% 감소, 영업손실은 1985.8% 증가, 당기순이익 적자전환. 원가 감소에도 불구하고 매출액의 큰 폭 감소로 영업손실은 전년 동기 대비 큰 폭 증가하였음. 이에 따라 세전 계속 사업이익의 대폭 감소로 당기순이익은 순손실로 전환하였음. 고객사의 신차 출시에도 불구하고 코로나19에 의한 일시적인 셧다운으로 시황이 악화. 실적 우려는 차츰 감소할 것으로 전망됨.",19,"86,091","1,381,841",190,"2,563.84","3,242.61",17.19,17.61,19.81,6.79,10.04,7.14,2.24,3.36,4.70,1.53,1.81,1.99,1.35,0.85,1.00
화인베스틸,A133820,"동사는 2007년 9월 19일에 설립되어, 열간 압연 및 압출 제품 제조업을 주요사업으로 하고 있으며, 조선용 형강 생산 및 판매를 주력사업으로 진행하고 있음. 동사의 주력품목은 조선용 앵글형강인 바, 앵글형강으로, 2019년말 현재 약 16.73%의 앵글시장 점유율을 보이고 있음. 형강부문 원재료 대부분을 수입이 아닌 국내에서 조달하기에 수요자가 원하는 시기에 납품할 수 있는 경쟁력이 있음.2020년 6월 전년동기 대비 별도기준 매출액은 17.6% 감소, 영업이익 적자전환, 당기순손실은 1737.1% 증가. 동사의 주요 매출처인 조선소 및 지역 철강업체와 철강수요업체에 대해 고객의 입장에서 최대한 배려를 하여 최적의 서비스를 제공하고 있음. 동사는 일본산 수입재에 의존하고 있는 선박 건조용 소재 '인버티드 앵글'을 보유하고 있음. 일본 전범기업의 자산 현금화 절차가 시작되면서 일본 측의 수출보복 가능성이 커짐.",-28,"58,399","1,381,841",-254,"4,607.24","3,242.61",N/A,14.65,19.81,28.57,6.02,7.14,-7.77,3.24,4.70, ,3.06,1.99,1.00,1.01,1.00
화천기계,A010660,"1975년 설립된 공작기계 전문 기업으로서 범용 공작기계를 생산 판매하고, 화천기공으로부터 공급받는 CNC 공작기계를 내수 판매함.  현대차 및 기아차에 실린더블럭을 가공, 납품 중임. 다각화 일환으로 대형 풍력가공기, 대형 샤프트 가공기 등 대형 가공기계 신제품을 출하중이며, 지속적 시설투자로 성장여력 확대 중임.  동시장은 뿌리 산업에 대한 이해도 증진되고 있으며 제품 성능이 복잡화, 다기능화되면서 부가가치도 높아지고 있음.2020년 6월 전년동기 대비 별도기준 매출액은 11.3% 감소, 영업손실은 61.7% 증가, 당기순손실은 1677.8% 증가. M-center 및 실린더블럭 등 주력제품의 매출 부진으로 외형이 감소하였으며, 적극적인 비용절감 노력에도 불구하고 고정비 부담 증가되어 영업손실 폭 확대된 상황. 전반적으로 업황이 부진한 모습이나, 꾸준한 연구개발 노력을 통해 적극적인 실적 회복 시도중.",-93,"33,922","1,381,841",-279,681.26,"3,242.61",N/A,44.35,19.81,N/A,8.57,7.14,-4.93,2.41,4.70, ,1.87,1.99,0.10,0.99,1.00
화천기공,A000850,"동사는 1945년 설립 이후 75년간 공작기계에 전념하는 화천그룹의 모회사임.  대형 공작기계와 차 부품을 생산하는 유가증권상장사 화천기계와 기어, 척 등을 만드는 코스닥상장사 서암기계, 자동화 설비를 제작하는 TPS Korea와 함께 밸류체인을 구축함.  수치제어 공작기계는 직접 생산 및 수출도 영위. 국내 동시장은 두산, 위아와 동사 등 3사가 과점 체제를 구축 중인데 동사는 25% 내외의 점유율을 꾸준히 유지중임.2020년 6월 전년동기 대비 연결기준 매출액은 19% 감소, 영업이익은 74.1% 감소, 당기순이익은 20.6% 감소. 전반적인 국내 업황부진과 코비드19로 인하여 내수 및 수출물량 크게 감소하는 등 어려움에 직면한 모습. 반면, 공작기계 시장이 점차 가격보다 품질 경쟁으로 옮아가는 상황으로 향후 업황이 상승흐름을 타게되면 기술력과 품질을 겸비한 동사의 실적 또한 개선될 것으로 기대.",69,"33,922","1,381,841","3,388",681.26,"3,242.61",11.81,44.35,19.81,8.17,8.57,7.14,2.55,2.41,4.70,3.13,1.87,1.99,0.41,0.99,1.00
환인제약,A016580,"동사는 의약품 제조 및 매매업 등을 영위할 목적으로 1978년 6월 설립되어 1996년 7월 3일 유가증권시장에 상장함. 동사는 질병 퇴치를 통해 건강한 사회에 이바지 하고자 하는 목적으로 의약품을 제조하여 병원 등에 판매를 주요사업으로 하고 있음. 제약산업은 신약개발을 위한 연구에서부터 모든 과정을 포괄하는 첨단 부가가치 산업으로 기술 집약도가 높고, 신제품 개발 여부에 따라 엄청난 부가가치를 창출할 수 있는 미래 성장산업임.2020년 6월 전년동기 대비 연결기준 매출액은 5.5% 증가, 영업이익은 17.9% 감소, 당기순이익은 8.2% 증가. 전년동기대비 매출액은 확대됐으나 원가율 상승과 판관비 증가의 영향으로 영업이익이 감소함. 동사는 약가 가산제도의 개편과 시장환경 변화에 대응하여 자체 보유 중인 연구개발 역량을 지속적으로 발전시키기 위해 연구개발 투자 규모를 확대할 계획임.",262,"12,671","1,381,841","1,005","2,874.08","3,242.61",15.37,79.31,19.81,9.58,38.92,7.14,7.01,5.38,4.70,1.94,0.20,1.99,0.62,0.97,1.00
황금에스티,A032560,"동사는 1986년 8월 설립되어 1997년 4월 코스닥시장에 주식을 상장함. 2009년 10월 유가증권시장으로 이전 상장함. 철강부문에서는 중화학공업의 발전과 산업의 고도화에 따른 환경문제에 대한 관심이 증가하고 이로 인해 사용 범위 확대되면서 성장가능성 클 것으로 판단됨. 건설부문에서는 정부의 공공 인프라 사업을 통하여 사회간접자본 시설을 확충하는 효과와 더불어 최근 SOC 사업정책으로 민간부문이 참여하는 형태 비중이 증가함.2020년 6월 전년동기 대비 연결기준 매출액은 7.3% 감소, 영업이익은 20.7% 감소, 당기순이익은 35.3% 감소. 니켈 가격이 상승하면 판가 상승 및 보유재고 효과로 이어져 매출액이 증가하고 수익성이 개선될 것으로 기대됨.  황금에스티는 대부분 제품을 유통 대리점에 공급하며, 최종 수요처는 자동차, 건축, 조선, 식품, 반도체, 기계 등으로 다양해 안정적인 매출구조를 보유함.",188,"58,399","1,381,841","1,794","4,607.24","3,242.61",3.90,14.65,19.81,4.02,6.02,7.14,10.23,3.24,4.70,1.43,3.06,1.99,1.25,1.01,1.00
효성,A004800,"1966년 11월에 설립된 동사는 2018년 6월 인적분할을 실시, 2019년 1월 1일자로 공정거래법상의 지주회사로 전환됨. 동사가 영위하던 사업 중 섬유/무역 사업부문, 중공업/건설 사업부문, 산업자재 사업부문, 화학 사업부문을 분할하여 각각 효성티앤씨, 효성중공업, 효성첨단소재, 효성화학으로 설립함. 연결대상 종속회사는 효성T&S, 공덕경우개발, FMK, 효성굿스프링스, 효성캐피탈 등이 있음. 효성캐피탈은 매각을 추진 중임.펀프제조 부문의 매출이 소폭 늘었으나, CI로열티 수익, 지분법손익 등의 기타부문과 금융자동화기기의 실적이 부진하여 2020년 상반기 연결기준 매출액은 전년동기 대비 20.5% 감소함. 지분법손실이 발생하고, 연결조정이 확대되면서 영업이익은 큰 폭으로 줄어들었음. 금산분리 규제로 인한 효성캐피탈 매각작업은 오는 10월말까지 최종 인수후보자를 선정할 계획이며, 매각이 완료되면 최대 5000억원의 현금 확보가 가능할 전망임.","2,368","421,978","1,381,841","4,921","3,122.72","3,242.61",16.08,8.13,19.81,12.41,3.31,7.14,4.25,7.07,4.70,6.32,3.54,1.99,0.55,0.85,1.00
효성 ITX,A094280,"동사는 컨택센터 서비스 등을 영위할 목적으로 1997년 5월 설립. 2007년 10월 상장되어 유가증권시장에서 매매가 개시됨. 동사의 사업은 컨택센터 서비스 부문, IT 부문, 디스플레이 솔루션 부문과 당사의 자회사 ITX마케팅의 금융(보험)상품 판매 사업, 행복두드리미가 영위하는 사회복지 및 사업지원 서비스로 나눌 수 있음. 독점규제 및 공정거래에 관한 법률 제2조에서 정하는 기업집단(효성그룹)의 계열사로 대기업에 해당.2020년 6월 전년동기 대비 연결기준 매출액은 12.7% 증가, 영업이익은 17.3% 증가, 당기순이익은 25.2% 증가. 2017년 익스트림 솔루션을 필두로, 2019년 스마트 컨택센터와 클라우드 컨택센터 솔루션을 각각 런칭하였음. 효성티앤씨(주) 외에도 효성중공업(주)과 효성화학(주)을 대상으로 사업을 확대하고 있으며, 향후에는 Data Analytics 이외에도 다양한 범주의 Smart Factory사업을 전개할 계획.",130,"80,528","1,381,841",871,"5,162.54","3,242.61",19.16,35.78,19.81,8.16,12.17,7.14,21.77,6.55,4.70,2.99,1.03,1.99,0.89,0.67,1.00
효성중공업,A298040,"동사는 효성의 중공업 및 건설사업부문이 인적분할 되어 설립되었으며 2018년 7월 재상장함. 전력산업의 핵심 설비인 변압기, 차단기와 산업 생산설비 등에 필요한 전동기, 기어 등을 생산·판매하고 있으며, 그린에너지인 풍력발전 사업도 육성하고 있음. 중공업 중 전력사업부문 중 국내 송배전 사업부문에서 독보적인 지위를 차지하고 있으며 해외시장에서도 품질경쟁력을 인정받고 있음.2020년 6월 전년동기 대비 연결기준 매출액은 25.9% 감소, 영업이익은 98.3% 감소, 당기순이익 적자전환. 변압기, 차단기, 전동기, 감속기 등 산업용 제품 매출이 동사 전체 매출 52.79%를 차지함. 전년 동기 대비 매출 감소와 비용 증가로 영업이익 감소. 원가 경쟁력 강화를 위하여 부품 현지화를 확대하고있으며, 인도 시장형 제품 개발을 추진하고 있어 신규시장 개척 및 고객 발굴이 기대됨.","1,303","340,067","1,381,841","1,409","10,639.82","3,242.61",18.91,21.34,19.81,8.54,6.70,7.14,1.45,6.12,4.70, ,2.06,1.99,1.01,1.48,1.00
효성첨단소재,A298050,"동사는 인적분할로 설립된 신설회사로 2018년 7월 재상장하였으며 분할전 회사인 효성의 사업 중 산업자재 사업부문을 영위하고 있음.  주요 사업부문은 제품군에 따라 타이어보강재 PU(타이어코드, 스틸코드, 비드와이어 등), 테크니컬 얀 PU(폴리에스터 원사, 나일론 66원사 등), 아라미드 사업단 및 탄소재료 사업단 등으로 구분됨. 이어보강재, 산업용 원사, 상업/자동차용 카페트 등을 종합 제조할 수 있는 생산규모와 기술력을 갖춤.2020년 6월 전년동기 대비 연결기준 매출액은 33.2% 감소, 영업이익 적자전환, 당기순이익 적자전환. 전년동기대비 원가율이 하락하고 판관비가 줄었으나 매출 감소의 영향으로 영업이익이 적자전환함. 폴리에스터 타이어코드 Seatbelt용 원사, Airbag용 원단과 자동차용 카페트 사업은 자동차 시장의 성장과 함께 동반 성장 예상. 아라미드, 탄소섬유 등 신소재제품 개발, 사업화로 성장이 기대됨.","1,583","127,272","1,381,841","-15,622","2,568.61","3,242.61",N/A,39.30,19.81,6.91,9.52,7.14,-19.74,2.71,4.70, ,1.32,1.99,0.72,1.00,1.00
효성티앤씨,A298020,"효성의 인적분할에 따라 18년 6월 설립, 7월 유가증권시장에 재상장했으며 섬유/무역 사업을 영위하고 있음. 섬유사업부문에서는 고부가가치, 고기능성 섬유소재인 스판덱스와 나이론원사 등을 생산. 무 사업부문에서는 철강 및 화학 분야를 중심으로 물류, 유통 등 다양한 사업영역을 영위하고 있음. 세계 시장점유율 1위인 스판덱스는 고부가가치 제품 판매 확대와 동유럽과 같은 신시장 개척을 통해 글로벌 시장 지배력을 확대.2020년 6월 전년동기 대비 연결기준 매출액은 18.6% 감소, 영업이익은 52.2% 감소, 당기순이익은 89.2% 감소. 시황 변화에 따른 수요의 변화는 있으나 섬유 산업은 장기적으로 지속적인 성장세를 유지. 특히 최근 애슬레저 트렌드에서 비롯된 캐쥬얼웨어, 스포츠웨어 등에 대한 지속적인 수요 증가. 미중 무역 분쟁과 일본 수출규제 등 악재가 겹치며 한국의 수출환경이 크게 위축되어 무역 등 부문의 영업이익률은 전기대비 감소.","3,229","127,272","1,381,841","21,510","2,568.61","3,242.61",7.18,39.30,19.81,4.78,9.52,7.14,20.86,2.71,4.70,1.29,1.32,1.99,0.76,1.00,1.00
효성화학,A298000,"동사는 효성이 영위하는 사업 중 화학사업 부문이 인적분할하여 신설되었음. 폴리프로필렌 수지, 고순도 테레프탈산을 비롯하여 나이론·폴리에스터 필름, TAC 필름, NF3 가스, 친환경 고분자 신소재 폴리케톤 등 다양한 제품을 생산, 판매하고 있음. 원가경쟁력 확보를 위해 프로필렌 자급 체제 구축을 완료하여 수익 개선을 위한 활동을 하고 있으며, 전자소재 및 필름부문은 차별화 제품 개발과 수출 확대로 사업을 강화하고 있음.2020년 6월 전년동기 대비 연결기준 매출액은 9.1% 감소, 영업이익은 78.6% 감소, 당기순이익 적자전환. 전년동기대비 원가율이 하락했으나 매출액 감소와 판관비 증가의 영향으로 영업이익이 감소함. 동사는 세계최초로 고분자 신소재인 폴리케톤을 개발하여 2015년 공장 건설 이후 일부 업체 판매를 진행 중임. 폴리프로필렌의 해외시장 확대를 위해 베트남에 공장을 건립하고 있으며 가동 준비 중임.","1,539","127,272","1,381,841","27,530","2,568.61","3,242.61",5.25,39.30,19.81,5.64,9.52,7.14,21.37,2.71,4.70,3.46,1.32,1.99,0.72,1.00,1.00
후성,A093370,"동사는 2006년 11월 23일에 설립되었으며, 2006년 12월 22일 한국거래소 유가증권시장에 주식을 상장하였음. 동사는 불소를 기반으로 한 기초 화합물을 전문적으로 제조, 판매 하는 업체이며, 국내 및 해외 법인을 통해 해당 사업을 영위함. 동사는 '후성폴란드유한회사'를 신규연결 하여 총 4개의 연결대상 종속회사를 가지고 있음. 동사는 기업집단 '후성그룹'에 속해있는 기업임.2020년 6월 전년동기 대비 연결기준 매출액은 3.7% 감소, 영업이익 적자전환, 당기순이익 적자전환. 전년동기대비 매출액이 줄었고 원가율 상승과 판관비 증가까지 더해지면서 적자전환함. 동사가 영위하는 불소화합물 사업 부분은 세계적인 환경규제의 대상으로 사업 허가권이 더이상 발급되지 않아 높은 진입 장벽을 가지고 있으며, 이에 냉매가스 등은 국내에서 독보적인 지위를 가지고 있음.",134,"127,272","1,381,841",87,"2,568.61","3,242.61",93.40,39.30,19.81,23.04,9.52,7.14,3.85,2.71,4.70,0.18,1.32,1.99,1.09,1.00,1.00
